0, coPapersDBLP, 6, 5.418296e-02, 5.505573e-02, 2.610569e-01, 1.369957e-02, 63685351, 64412251, 10857313, 566250, 36578
1, coPapersDBLP, 6, 6.253753e-02, 6.242414e-02, 2.001336e-01, 1.289816e-02, 63685351, 64959239, 9540429, 1113004, 28955
2, coPapersDBLP, 6, 6.323736e-02, 6.348833e-02, 2.012588e-01, 1.235210e-02, 63685351, 64832330, 8976603, 985559, 26966
3, coPapersDBLP, 6, 6.218236e-02, 6.232631e-02, 1.996572e-01, 1.157278e-02, 63685351, 64740841, 8331071, 895031, 23728
4, coPapersDBLP, 6, 6.013781e-02, 6.040490e-02, 1.973602e-01, 1.254067e-02, 63685351, 64528742, 9402785, 682347, 24215
5, coPapersDBLP, 6, 5.726452e-02, 5.770819e-02, 1.943510e-01, 1.182147e-02, 63685351, 64224900, 8925021, 378723, 20381
6, coPapersDBLP, 6, 5.519448e-02, 5.582770e-02, 1.917392e-01, 1.127357e-02, 63685351, 63978144, 8560089, 131578, 15473
7, coPapersDBLP, 6, 5.423508e-02, 5.484606e-02, 1.908887e-01, 1.120327e-02, 63685351, 63889204, 8491403, 42503, 14041
8, coPapersDBLP, 6, 5.390607e-02, 5.455773e-02, 1.913623e-01, 1.123856e-02, 63685351, 63866708, 8477399, 20258, 13523
9, coPapersDBLP, 6, 5.384588e-02, 5.449356e-02, 1.908338e-01, 1.125126e-02, 63685351, 63862116, 8530859, 15315, 13655
10, coPapersDBLP, 6, 5.383825e-02, 5.454987e-02, 1.908050e-01, 1.127595e-02, 63685351, 63861211, 8511209, 13875, 13424
11, coPapersDBLP, 6, 5.384038e-02, 5.446754e-02, 1.903858e-01, 1.119947e-02, 63685351, 63859488, 8477377, 13600, 13471
12, coPapersDBLP, 6, 5.387887e-02, 5.467043e-02, 1.908873e-01, 1.127910e-02, 63685351, 63859799, 8536769, 13617, 13578
13, coPapersDBLP, 6, 5.402241e-02, 5.464449e-02, 1.904028e-01, 1.129777e-02, 63685351, 63861167, 8546713, 13578, 13571
14, coPapersDBLP, 6, 5.406942e-02, 5.451341e-02, 1.906758e-01, 1.121661e-02, 63685351, 63859638, 8462009, 13416, 13416
0, rsDBLP, 8, 5.404567e-02, 5.508846e-02, 2.052156e-01, 9.138780e-03, 63685351, 64268432, 6603855, 542851, 10043
1, rsDBLP, 8, 6.245635e-02, 6.268341e-02, 1.491352e-01, 8.821176e-03, 63685351, 64817404, 6138683, 1091799, 7713
2, rsDBLP, 8, 6.328821e-02, 6.342367e-02, 1.508526e-01, 8.665577e-03, 63685351, 64693623, 5977657, 968042, 7056
3, rsDBLP, 8, 6.207585e-02, 6.243659e-02, 1.490492e-01, 8.405952e-03, 63685351, 64608061, 5778899, 881747, 6070
4, rsDBLP, 8, 6.015004e-02, 6.036699e-02, 1.462237e-01, 8.652827e-03, 63685351, 64395404, 6057999, 669380, 6043
5, rsDBLP, 8, 5.707985e-02, 5.778928e-02, 1.430115e-01, 8.444484e-03, 63685351, 64092380, 5922533, 366699, 5218
6, rsDBLP, 8, 5.504431e-02, 5.582966e-02, 1.404036e-01, 8.264842e-03, 63685351, 63846873, 5804393, 121008, 3895
7, rsDBLP, 8, 5.411340e-02, 5.485054e-02, 1.394229e-01, 8.331338e-03, 63685351, 63757960, 5817323, 32288, 3530
8, rsDBLP, 8, 5.378561e-02, 5.463079e-02, 1.390836e-01, 8.362276e-03, 63685351, 63735649, 5841143, 10368, 3558
9, rsDBLP, 8, 5.373904e-02, 5.450344e-02, 1.391370e-01, 8.330091e-03, 63685351, 63730556, 5812205, 5165, 3470
10, rsDBLP, 8, 5.370835e-02, 5.450315e-02, 1.390006e-01, 8.347378e-03, 63685351, 63730173, 5827849, 3964, 3513
11, rsDBLP, 8, 5.368630e-02, 5.463130e-02, 1.389968e-01, 8.355679e-03, 63685351, 63729482, 5837635, 3676, 3544
12, rsDBLP, 8, 5.369896e-02, 5.458289e-02, 1.392666e-01, 8.350132e-03, 63685351, 63729443, 5808113, 3538, 3498
13, rsDBLP, 8, 5.367708e-02, 5.449737e-02, 1.389713e-01, 8.353613e-03, 63685351, 63729442, 5793757, 3474, 3467
14, rsDBLP, 8, 5.376377e-02, 5.447182e-02, 1.390040e-01, 8.422333e-03, 63685351, 63729241, 5829831, 3492, 3492
0, coPapersDBLP, 10, 5.418778e-02, 5.506267e-02, 1.911427e-01, 7.695115e-03, 63685351, 64232087, 5325049, 536588, 2582
1, coPapersDBLP, 10, 6.215204e-02, 6.244028e-02, 1.359083e-01, 7.651879e-03, 63685351, 64781814, 5190977, 1086330, 1918
2, coPapersDBLP, 10, 6.331317e-02, 6.331172e-02, 1.371806e-01, 7.657136e-03, 63685351, 64659053, 5151203, 963585, 1779
3, coPapersDBLP, 10, 6.208385e-02, 6.229893e-02, 1.355868e-01, 7.599105e-03, 63685351, 64573422, 5102323, 877958, 1554
4, coPapersDBLP, 10, 6.026102e-02, 6.040605e-02, 1.330393e-01, 7.622629e-03, 63685351, 64361229, 5159865, 665741, 1568
5, coPapersDBLP, 10, 5.709821e-02, 5.773042e-02, 1.295486e-01, 7.575531e-03, 63685351, 64059069, 5135281, 363431, 1350
6, coPapersDBLP, 10, 5.512837e-02, 5.585050e-02, 1.268461e-01, 7.583686e-03, 63685351, 63813743, 5124225, 118184, 1007
7, coPapersDBLP, 10, 5.419518e-02, 5.484633e-02, 1.261206e-01, 7.592481e-03, 63685351, 63725320, 5119623, 29765, 924
8, coPapersDBLP, 10, 5.389643e-02, 5.453254e-02, 1.256699e-01, 7.596717e-03, 63685351, 63703090, 5102991, 7685, 864
9, coPapersDBLP, 10, 5.384271e-02, 5.451746e-02, 1.258330e-01, 7.596350e-03, 63685351, 63698147, 5092995, 2544, 856
10, coPapersDBLP, 10, 5.390418e-02, 5.448186e-02, 1.255597e-01, 7.579467e-03, 63685351, 63696820, 5088165, 1299, 842
11, coPapersDBLP, 10, 5.394220e-02, 5.456990e-02, 1.255887e-01, 7.599403e-03, 63685351, 63696546, 5107957, 1008, 877
12, coPapersDBLP, 10, 5.396374e-02, 5.449995e-02, 1.258442e-01, 7.627127e-03, 63685351, 63696318, 5106781, 927, 887
13, coPapersDBLP, 10, 5.392443e-02, 5.446954e-02, 1.256979e-01, 7.651089e-03, 63685351, 63696237, 5111375, 918, 911
14, coPapersDBLP, 10, 5.382411e-02, 5.449554e-02, 1.256082e-01, 7.618675e-03, 63685351, 63696275, 5108515, 904, 904
0, coPapersDBLP, 12, 5.412103e-02, 5.508787e-02, 1.874007e-01, 7.318178e-03, 63685351, 64222756, 4976211, 534947, 658
1, coPapersDBLP, 12, 6.269073e-02, 6.244052e-02, 1.328599e-01, 7.414246e-03, 63685351, 64772873, 4941605, 1084970, 485
2, coPapersDBLP, 12, 6.337914e-02, 6.338968e-02, 1.340516e-01, 7.417524e-03, 63685351, 64650369, 4931931, 962518, 432
3, coPapersDBLP, 12, 6.273343e-02, 6.233256e-02, 1.325052e-01, 7.424979e-03, 63685351, 64564780, 4914169, 876936, 337
4, coPapersDBLP, 12, 6.004706e-02, 6.050778e-02, 1.297626e-01, 7.421848e-03, 63685351, 64352934, 4935657, 664950, 401
5, coPapersDBLP, 12, 5.699130e-02, 5.783721e-02, 1.259349e-01, 7.457764e-03, 63685351, 64050424, 4932199, 362633, 330
6, coPapersDBLP, 12, 5.512510e-02, 5.581293e-02, 1.237283e-01, 7.503730e-03, 63685351, 63805394, 4920193, 117522, 249
7, coPapersDBLP, 12, 5.413691e-02, 5.482194e-02, 1.227256e-01, 7.472055e-03, 63685351, 63716978, 4927377, 29078, 234
8, coPapersDBLP, 12, 5.382331e-02, 5.459762e-02, 1.224459e-01, 7.492792e-03, 63685351, 63694961, 4924851, 7059, 228
9, coPapersDBLP, 12, 5.376910e-02, 5.449533e-02, 1.226880e-01, 7.520840e-03, 63685351, 63689704, 4919087, 1888, 199
10, coPapersDBLP, 12, 5.373493e-02, 5.450440e-02, 1.222341e-01, 7.510282e-03, 63685351, 63688524, 4928765, 678, 221
11, coPapersDBLP, 12, 5.371789e-02, 5.455542e-02, 1.222635e-01, 7.498537e-03, 63685351, 63688207, 4935387, 364, 232
12, coPapersDBLP, 12, 5.375813e-02, 5.447567e-02, 1.222780e-01, 7.477777e-03, 63685351, 63687974, 4914565, 242, 202
13, coPapersDBLP, 12, 5.370320e-02, 5.446578e-02, 1.223374e-01, 7.498474e-03, 63685351, 63687982, 4922973, 216, 209
14, coPapersDBLP, 12, 5.380326e-02, 5.454532e-02, 1.223914e-01, 7.523397e-03, 63685351, 63688034, 4912949, 190, 190
0, gra, 14, 5.417277e-02, 5.501874e-02, 1.860574e-01, 7.328606e-03, 63685351, 64220511, 4890977, 534524, 139
1, gra, 14, 6.255433e-02, 6.238953e-02, 1.317912e-01, 7.471383e-03, 63685351, 64770531, 4885091, 1084559, 129
2, gra, 14, 6.336867e-02, 6.332398e-02, 1.332987e-01, 7.491772e-03, 63685351, 64648239, 4882343, 962234, 117
3, gra, 14, 6.236235e-02, 6.229844e-02, 1.317173e-01, 7.506111e-03, 63685351, 64562718, 4874703, 876749, 84
4, gra, 14, 6.015956e-02, 6.045673e-02, 1.288428e-01, 7.507387e-03, 63685351, 64350724, 4879791, 664758, 95
5, gra, 14, 5.716973e-02, 5.772045e-02, 1.253396e-01, 7.580703e-03, 63685351, 64048442, 4883435, 362437, 84
6, gra, 14, 5.510380e-02, 5.576877e-02, 1.231197e-01, 7.627070e-03, 63685351, 63803321, 4881497, 117324, 55
7, gra, 14, 5.417530e-02, 5.490117e-02, 1.218738e-01, 7.611707e-03, 63685351, 63714886, 4878971, 28907, 60
8, gra, 14, 5.392207e-02, 5.457981e-02, 1.215366e-01, 7.609450e-03, 63685351, 63692883, 4884701, 6893, 63
9, gra, 14, 5.382276e-02, 5.451999e-02, 1.215815e-01, 7.619607e-03, 63685351, 63687701, 4880533, 1743, 54
10, gra, 14, 5.376048e-02, 5.448672e-02, 1.215349e-01, 7.591390e-03, 63685351, 63686523, 4881023, 520, 63
11, gra, 14, 5.379674e-02, 5.450157e-02, 1.216008e-01, 7.618446e-03, 63685351, 63686207, 4881489, 188, 56
12, gra, 14, 5.379251e-02, 5.454842e-02, 1.215963e-01, 7.654098e-03, 63685351, 63686056, 4881209, 94, 54
13, gra, 14, 5.384357e-02, 5.451391e-02, 1.214623e-01, 7.602240e-03, 63685351, 63686109, 4881881, 67, 60
14, gra, 14, 5.389364e-02, 5.459966e-02, 1.215663e-01, 7.591638e-03, 63685351, 63686047, 4877227, 53, 53
0, coPapersDBLP, 16, 5.423383e-02, 5.495715e-02, 1.862186e-01, 7.466607e-03, 63685351, 64219967, 4874831, 534439, 40
1, coPapersDBLP, 16, 6.242938e-02, 6.239758e-02, 1.316300e-01, 7.529914e-03, 63685351, 64769919, 4866957, 1084437, 23
2, coPapersDBLP, 16, 6.337790e-02, 6.326093e-02, 1.329584e-01, 7.562724e-03, 63685351, 64647643, 4870629, 962166, 31
3, coPapersDBLP, 16, 6.237645e-02, 6.225299e-02, 1.319536e-01, 7.636115e-03, 63685351, 64562221, 4867553, 876692, 20
4, coPapersDBLP, 16, 6.016485e-02, 6.022566e-02, 1.285538e-01, 7.654351e-03, 63685351, 64350223, 4868585, 664716, 29
5, coPapersDBLP, 16, 5.712268e-02, 5.780865e-02, 1.251577e-01, 7.629885e-03, 63685351, 64047870, 4869525, 362385, 23
6, coPapersDBLP, 16, 5.528592e-02, 5.579768e-02, 1.226350e-01, 7.704772e-03, 63685351, 63802788, 4870787, 117291, 22
7, coPapersDBLP, 16, 5.425030e-02, 5.489526e-02, 1.217051e-01, 7.696829e-03, 63685351, 63714379, 4867539, 28858, 11
8, coPapersDBLP, 16, 5.386940e-02, 5.458837e-02, 1.213845e-01, 7.679110e-03, 63685351, 63692338, 4868215, 6843, 13
9, coPapersDBLP, 16, 5.382047e-02, 5.442956e-02, 1.212541e-01, 7.702056e-03, 63685351, 63687197, 4867141, 1699, 10
10, coPapersDBLP, 16, 5.381643e-02, 5.442846e-02, 1.213947e-01, 7.653847e-03, 63685351, 63686013, 4867925, 471, 14
11, coPapersDBLP, 16, 5.380454e-02, 5.445327e-02, 1.213863e-01, 7.689879e-03, 63685351, 63685627, 4868053, 146, 14
12, coPapersDBLP, 16, 5.372933e-02, 5.441078e-02, 1.213661e-01, 7.686153e-03, 63685351, 63685573, 4868969, 55, 15
13, coPapersDBLP, 16, 5.382183e-02, 5.440808e-02, 1.212271e-01, 7.681642e-03, 63685351, 63685519, 4868179, 19, 12
14, coPapersDBLP, 16, 5.377057e-02, 5.439839e-02, 1.212841e-01, 7.691039e-03, 63685351, 63685502, 4866063, 10, 10
0, coPapersDBLP, 18, 5.418328e-02, 5.511751e-02, 1.857866e-01, 7.549701e-03, 63685351, 64219810, 4866287, 534414, 11
1, coPapersDBLP, 18, 6.259029e-02, 6.269042e-02, 1.317562e-01, 7.627734e-03, 63685351, 64769790, 4866269, 1084415, 6
2, coPapersDBLP, 18, 6.341923e-02, 6.348894e-02, 1.326368e-01, 7.677074e-03, 63685351, 64647546, 4865141, 962154, 6
3, coPapersDBLP, 18, 6.231454e-02, 6.234297e-02, 1.313583e-01, 7.634265e-03, 63685351, 64562064, 4865193, 876674, 5
4, coPapersDBLP, 18, 6.005989e-02, 6.038414e-02, 1.284104e-01, 7.674848e-03, 63685351, 64350095, 4865649, 664699, 10
5, coPapersDBLP, 18, 5.702315e-02, 5.780966e-02, 1.248096e-01, 7.687298e-03, 63685351, 64047760, 4865779, 362373, 4
6, coPapersDBLP, 18, 5.501880e-02, 5.591249e-02, 1.224258e-01, 7.693867e-03, 63685351, 63802652, 4865403, 117272, 3
7, coPapersDBLP, 18, 5.409986e-02, 5.488890e-02, 1.214517e-01, 7.678953e-03, 63685351, 63714237, 4865289, 28851, 4
8, coPapersDBLP, 18, 5.382217e-02, 5.461417e-02, 1.213782e-01, 7.712095e-03, 63685351, 63692217, 4864559, 6831, 1
9, coPapersDBLP, 18, 5.375776e-02, 5.453275e-02, 1.211034e-01, 7.672415e-03, 63685351, 63687088, 4865457, 1691, 2
10, coPapersDBLP, 18, 5.370524e-02, 5.449906e-02, 1.211185e-01, 7.691633e-03, 63685351, 63685844, 4866107, 461, 4
11, coPapersDBLP, 18, 5.373328e-02, 5.452933e-02, 1.212729e-01, 7.675351e-03, 63685351, 63685513, 4865557, 137, 5
12, coPapersDBLP, 18, 5.370881e-02, 5.452839e-02, 1.210394e-01, 7.698204e-03, 63685351, 63685428, 4864961, 44, 4
13, coPapersDBLP, 18, 5.372204e-02, 5.446696e-02, 1.211353e-01, 7.706611e-03, 63685351, 63685416, 4864551, 8, 1
14, coPapersDBLP, 18, 5.367188e-02, 5.451315e-02, 1.211232e-01, 7.667895e-03, 63685351, 63685409, 4865695, 5, 5
